name,JavaScript,Python,SQL,TypeScript,Java,C#,C++
dev_47007,0,1,0,0,0,1,1
dev_47008,0,1,1,1,0,0,0
dev_47009,0,1,0,0,1,0,0
dev_47010,0,0,1,0,0,0,0
dev_47011,1,0,0,1,1,0,1
dev_47012,0,0,0,0,0,1,0
dev_47013,1,1,1,1,1,0,0
dev_47014,1,1,1,1,0,1,0
dev_47015,1,0,0,0,0,0,0
dev_47016,1,1,0,1,0,0,1
dev_47017,0,1,0,0,0,0,1
dev_47018,1,1,1,1,1,0,1
dev_47019,0,1,0,0,0,0,0
dev_47020,1,0,1,1,0,0,0
dev_47021,1,1,0,0,0,0,0
dev_47022,1,0,0,0,1,1,1
dev_47023,1,0,0,0,0,0,0
dev_47024,1,1,1,1,0,1,1
dev_47025,1,0,1,0,1,0,0
dev_47026,0,0,0,1,0,1,0
dev_47027,1,0,1,1,1,1,1
dev_47028,1,0,1,0,0,0,0
dev_47029,0,1,0,0,0,0,0
dev_47030,0,1,0,0,0,0,1
dev_47031,1,0,0,1,1,1,0
dev_47032,1,1,1,1,1,0,0
dev_47033,0,1,0,0,0,0,0
dev_47034,1,0,1,1,1,0,0
dev_47035,0,0,0,0,0,1,1
dev_47036,0,1,0,0,0,0,0
dev_47037,1,1,1,1,0,1,0
dev_47038,1,1,1,0,0,1,1
dev_47039,0,1,1,1,0,0,0
dev_47040,0,1,0,0,0,0,0
dev_47041,0,1,1,0,0,0,1
dev_47042,0,1,0,1,0,0,0
dev_47043,1,0,0,1,0,0,0
dev_47044,0,1,1,0,0,0,0
dev_47045,0,0,1,0,0,0,1
dev_47046,1,0,0,1,0,0,0
dev_47047,1,1,0,0,0,0,0
dev_47048,1,1,1,0,0,0,1
dev_47049,1,1,1,1,0,0,0
dev_47050,1,0,0,1,0,0,0
dev_47051,1,1,1,0,1,0,1
dev_47052,1,1,1,0,1,0,0
dev_47053,1,0,1,1,1,0,0
dev_47054,1,0,1,0,0,1,1
dev_47055,1,1,1,0,0,0,0
dev_47056,1,1,0,1,1,0,0
dev_47057,0,0,0,0,0,0,1
dev_47058,0,1,0,0,1,1,1
dev_47059,0,1,0,1,1,0,1
dev_47060,1,1,1,0,1,1,0
dev_47061,1,1,0,0,0,0,0
dev_47062,1,1,1,1,1,0,1
dev_47063,0,0,0,0,1,0,0
dev_47064,1,1,0,0,0,0,0
dev_47065,1,1,1,1,0,0,0
dev_47066,1,1,0,1,1,1,0
dev_47067,1,1,1,1,0,1,0
dev_47068,1,1,1,1,1,0,1
dev_47069,1,0,1,1,0,0,0
dev_47070,0,0,1,0,1,0,0
dev_47071,1,1,0,1,0,1,0
dev_47072,1,1,1,0,1,0,1
dev_47073,0,1,0,0,1,0,0
dev_47074,1,1,1,1,0,0,0
dev_47075,0,1,0,0,0,1,0
dev_47076,1,1,1,0,0,1,0
dev_47077,1,0,1,0,1,0,0
dev_47078,1,1,0,1,0,0,0
dev_47079,0,1,1,1,1,0,0
dev_47080,0,0,0,1,0,0,0
dev_47081,0,1,0,0,1,0,0
dev_47082,1,0,0,1,0,0,0
dev_47083,1,0,1,0,0,1,0
dev_47084,0,1,0,0,0,0,1
dev_47085,0,0,1,0,0,0,0
dev_47086,1,1,0,0,0,0,0
dev_47087,1,0,1,1,1,0,0
dev_47088,1,0,0,1,0,0,0
dev_47089,1,1,0,1,1,0,0
dev_47090,0,1,0,0,1,0,0
dev_47091,1,1,1,1,0,0,0
dev_47092,1,1,1,0,0,1,1
dev_47093,0,0,0,0,1,1,1
dev_47094,0,1,0,0,0,0,0
dev_47095,1,1,1,1,0,0,0
dev_47096,0,0,0,0,1,0,1
dev_47097,1,1,1,0,0,1,1
dev_47098,0,0,1,0,1,0,0
dev_47099,0,0,1,0,0,1,1
dev_47100,1,1,1,0,0,0,0
dev_47101,0,1,0,0,0,0,0
dev_47102,1,1,1,1,1,1,0
dev_47103,1,1,1,0,0,1,1
dev_47104,1,1,1,0,0,0,1
dev_47105,1,1,0,0,1,0,0
dev_47106,1,0,0,0,0,0,0
dev_47107,1,1,0,0,0,0,0
dev_47108,0,0,1,0,1,0,0
dev_47109,1,0,0,0,0,0,0
dev_47110,1,1,0,0,1,0,0
dev_47111,0,0,0,0,0,1,0
dev_47112,1,1,1,0,1,0,1
dev_47113,1,1,1,0,0,1,0
dev_47114,0,1,1,0,0,0,0
dev_47115,1,1,1,1,1,1,1
dev_47116,0,0,0,0,1,0,0
dev_47117,1,0,0,1,0,0,1
dev_47118,1,1,1,0,0,0,0
dev_47119,1,0,0,1,0,0,0
dev_47120,0,1,0,0,0,0,1
dev_47121,1,1,1,0,1,1,0
dev_47122,0,1,0,0,1,0,1
dev_47123,1,1,1,1,0,0,0
dev_47124,0,1,1,0,0,1,0
dev_47125,0,0,1,1,0,0,0
dev_47126,1,1,1,1,1,0,0
dev_47127,1,1,1,0,0,1,0
dev_47128,0,0,1,0,0,0,0
dev_47129,0,0,1,0,0,0,0
dev_47130,1,0,0,0,0,1,0
dev_47131,1,0,0,1,0,0,0
dev_47132,1,1,1,1,1,1,0
dev_47133,0,0,1,0,1,0,1
dev_47134,0,0,0,0,0,1,0
dev_47135,1,1,0,1,0,0,1
dev_47136,0,0,0,0,0,0,1
dev_47137,1,0,1,1,0,1,0
dev_47138,1,0,0,1,1,0,0
dev_47139,0,1,0,0,0,1,0
dev_47140,1,0,0,0,0,0,0
dev_47141,1,0,0,0,1,0,0
dev_47142,0,1,0,0,0,0,1
dev_47143,0,1,0,0,0,0,1
dev_47144,0,1,0,0,1,0,1
dev_47145,0,1,0,0,1,0,0
dev_47146,1,0,0,1,1,1,0
dev_47147,0,1,0,0,0,0,1
dev_47148,1,1,0,0,0,0,0
dev_47149,0,0,0,0,0,0,1
dev_47150,0,0,0,0,0,0,1
dev_47151,1,1,1,1,0,1,0
dev_47152,1,1,0,1,1,0,0
dev_47153,0,0,1,0,0,0,0
dev_47154,1,0,0,0,0,0,0
dev_47155,1,0,0,0,1,0,1
dev_47156,1,1,0,1,0,0,0
dev_47157,0,1,0,1,0,0,0
dev_47158,0,1,1,0,0,0,1
dev_47159,1,0,0,1,0,0,0
dev_47160,1,0,0,0,0,0,0
dev_47161,1,1,1,0,1,1,1
dev_47162,1,0,1,1,0,0,0
dev_47163,0,1,0,0,0,0,0
dev_47164,0,1,0,1,0,1,0
dev_47165,1,0,1,1,1,0,0
dev_47166,1,1,1,1,0,0,1
dev_47167,1,1,1,0,1,0,0
dev_47168,1,1,1,0,1,0,1
dev_47169,0,0,1,0,0,0,0
dev_47170,0,1,0,0,0,0,1
dev_47171,0,0,0,0,1,0,0
dev_47172,1,0,1,0,0,0,0
dev_47173,1,0,0,1,0,1,0
dev_47174,1,1,1,0,0,0,0
dev_47175,0,1,0,0,0,0,0
dev_47176,1,1,1,1,1,0,1
dev_47177,1,0,1,1,1,0,0
dev_47178,1,1,1,1,0,1,1
dev_47179,0,0,0,0,0,1,0
dev_47180,1,0,1,1,0,1,0
dev_47181,1,0,1,1,0,0,0
dev_47182,1,1,1,1,0,0,0
dev_47183,0,0,1,0,0,1,0
dev_47184,1,1,1,0,1,0,0
dev_47185,1,1,0,0,0,0,0
dev_47186,1,1,1,0,0,0,0
dev_47187,0,1,0,0,0,0,0
dev_47188,1,0,1,0,0,1,0
dev_47189,1,0,0,0,0,1,0
dev_47190,0,0,1,0,1,0,0
dev_47191,1,1,1,1,1,1,0
dev_47192,1,0,0,1,1,1,0
dev_47193,1,0,1,1,0,0,0
dev_47194,1,1,0,0,1,0,0
dev_47195,0,1,1,0,0,0,0
dev_47196,1,1,0,0,1,0,1
dev_47197,1,0,1,1,0,1,0
dev_47198,1,0,1,1,0,1,0
dev_47199,0,1,1,1,0,1,1
dev_47200,1,1,1,1,1,0,0
dev_47201,0,1,0,0,1,0,1
dev_47202,1,1,1,1,0,0,0
dev_47203,1,1,1,0,1,1,1
dev_47204,0,1,0,0,0,0,0
dev_47205,1,0,1,1,0,1,0
dev_47206,1,1,1,1,0,0,0
dev_47207,1,0,0,0,0,1,1
dev_47208,1,1,0,1,1,0,1
dev_47209,0,1,1,0,0,0,0
dev_47210,1,1,0,1,0,0,0
dev_47211,0,1,1,0,0,0,0
dev_47212,1,0,1,0,1,0,0
dev_47213,1,1,1,1,1,0,0
dev_47214,0,1,1,0,0,0,0
dev_47215,1,0,0,1,0,1,0
dev_47216,0,1,0,0,0,0,0
dev_47217,1,1,0,0,0,0,0
dev_47218,1,1,1,0,0,0,1
dev_47219,0,0,1,0,1,0,0
dev_47220,1,1,1,1,0,1,1
dev_47221,1,1,1,1,0,0,0
dev_47222,1,0,0,0,0,0,0
dev_47223,1,1,0,0,1,0,1
dev_47224,0,1,1,0,1,0,0
dev_47225,1,1,1,0,0,1,1
dev_47226,0,1,0,0,0,0,1
dev_47227,1,1,1,1,0,0,0
dev_47228,1,0,0,1,0,0,0
dev_47229,1,0,0,1,0,0,0
dev_47230,1,1,0,1,1,1,0
dev_47231,0,1,0,1,0,0,1
dev_47232,1,0,0,1,0,0,0
dev_47233,1,0,0,1,0,0,0
dev_47234,1,0,0,1,0,0,0
dev_47235,0,1,1,0,0,0,1
dev_47236,1,0,1,1,0,0,1
dev_47237,1,1,1,0,0,0,0
dev_47238,1,1,0,1,1,0,1
dev_47239,0,1,0,0,1,0,0
dev_47240,0,0,1,0,0,1,1
dev_47241,1,0,0,1,0,0,0
dev_47242,0,1,1,0,1,0,0
dev_47243,1,1,1,0,0,0,0
dev_47244,1,0,1,0,1,1,0
dev_47245,0,0,0,0,0,0,1
dev_47246,1,1,1,0,0,0,0
dev_47247,0,1,1,0,0,1,1
dev_47248,1,0,0,0,1,0,0
dev_47249,0,1,1,0,0,0,0
dev_47250,0,0,1,0,0,0,0
dev_47251,1,0,0,0,0,0,0
dev_47252,1,1,1,1,1,0,0
dev_47253,0,1,1,0,0,0,0
dev_47254,0,1,0,0,1,0,0
dev_47255,1,0,0,1,0,0,0
dev_47256,0,1,0,0,0,0,0
dev_47257,1,0,1,0,0,0,0
dev_47258,0,1,0,0,0,0,0
dev_47259,1,1,0,0,0,0,0
dev_47260,1,1,1,1,0,1,0
dev_47261,0,0,0,0,0,1,0
dev_47262,1,1,1,0,1,1,0
dev_47263,0,1,0,0,1,0,1
dev_47264,1,1,1,1,1,1,0
dev_47265,1,1,1,1,1,1,1
dev_47266,1,1,0,0,0,0,1
dev_47267,1,0,0,1,0,0,0
dev_47268,1,1,0,0,0,0,1
dev_47269,0,0,0,0,0,0,1
dev_47270,0,1,0,0,0,0,0
dev_47271,1,0,0,0,0,0,0
dev_47272,1,1,1,1,0,1,0
dev_47273,1,0,0,1,0,0,1
dev_47274,0,0,1,1,1,0,1
dev_47275,1,1,1,0,0,0,0
dev_47276,1,1,0,0,0,0,0
dev_47277,0,1,0,0,0,0,0
dev_47278,0,1,1,0,0,1,0
dev_47279,1,1,0,1,1,0,0
dev_47280,0,1,0,0,0,0,1
dev_47281,1,1,0,0,1,0,1
dev_47282,1,1,1,1,0,1,0
dev_47283,0,0,1,0,0,1,0
dev_47284,0,1,1,0,1,0,0
dev_47285,1,0,1,1,0,1,0
dev_47286,0,0,0,0,0,1,1
dev_47287,1,0,1,0,0,0,0
dev_47288,1,1,0,0,1,0,0
dev_47289,1,0,1,0,0,0,0
dev_47290,1,0,0,0,0,1,1
dev_47291,0,1,1,0,0,0,0
dev_47292,1,0,1,0,0,0,0
dev_47293,1,1,1,0,0,0,1
dev_47294,0,0,1,0,0,0,0
dev_47295,1,1,1,0,1,1,1
dev_47296,1,0,1,1,1,0,0
dev_47297,1,1,1,0,1,0,1
dev_47298,0,1,1,0,0,0,0
dev_47299,1,1,1,0,0,1,0
dev_47300,1,1,0,0,0,0,0
dev_47301,1,1,1,0,0,0,0
dev_47302,1,0,0,0,0,0,0
dev_47303,1,1,1,1,0,0,0
dev_47304,1,1,0,1,0,0,0
dev_47305,0,0,1,1,0,0,0
dev_47306,1,0,0,1,0,0,0
dev_47307,1,1,1,1,1,1,0
dev_47308,0,1,0,1,1,1,1
dev_47309,0,1,1,0,0,0,0
dev_47310,1,1,1,1,0,0,0
dev_47311,1,0,0,0,0,0,0
dev_47312,0,1,0,0,1,0,1
dev_47313,0,1,0,0,0,0,0
dev_47314,1,0,1,1,0,0,0
dev_47315,0,1,0,1,0,0,0
dev_47316,1,1,1,0,0,0,1
dev_47317,1,1,1,1,0,1,0
dev_47318,0,1,1,0,0,1,0
dev_47319,0,1,0,0,0,0,1
dev_47320,1,1,1,1,0,1,0
dev_47321,1,0,1,0,0,1,0
dev_47322,1,1,1,1,0,1,0
dev_47323,1,1,1,1,0,0,0
dev_47324,1,0,0,0,1,0,0
dev_47325,1,1,1,1,0,1,0
dev_47326,0,1,0,0,0,0,0
dev_47327,0,1,0,0,1,0,0
dev_47328,0,0,0,0,1,0,0
dev_47329,1,1,0,1,1,0,0
dev_47330,1,0,0,1,0,0,0
dev_47331,1,0,0,1,0,0,0
dev_47332,0,1,1,0,0,0,0
dev_47333,0,1,1,0,0,0,0
dev_47334,0,0,0,0,0,0,1
dev_47335,0,0,1,0,1,0,0
dev_47336,0,0,0,1,0,0,0
dev_47337,1,1,1,1,1,0,0
dev_47338,0,0,0,0,1,0,0
dev_47339,1,0,1,1,0,0,0
dev_47340,1,1,0,0,0,0,0
dev_47341,1,1,0,0,0,0,0
dev_47342,1,0,1,1,0,0,0
dev_47343,1,1,0,1,1,1,1
dev_47344,1,1,0,1,0,0,0
dev_47345,1,0,0,1,0,0,0
dev_47346,1,0,1,0,1,0,0
dev_47347,1,0,0,1,0,0,0
dev_47348,0,1,1,0,0,0,0
dev_47349,0,1,0,0,0,0,0
dev_47350,1,0,1,1,1,1,0
dev_47351,0,0,1,0,0,0,0
dev_47352,0,1,0,0,0,0,0
dev_47353,1,1,0,0,0,0,1
dev_47354,1,0,1,0,0,0,0
dev_47355,0,1,0,0,0,1,0
dev_47356,1,0,0,0,0,0,1
dev_47357,0,1,1,0,0,1,0
dev_47358,0,0,1,0,0,1,0
dev_47359,1,0,1,0,0,0,0
dev_47360,1,0,0,1,0,0,1
dev_47361,0,0,0,0,0,0,1
dev_47362,0,1,0,0,1,0,1
dev_47363,1,0,0,0,1,0,0
dev_47364,1,0,1,0,0,1,0
dev_47365,0,0,1,1,1,0,0
dev_47366,1,0,0,0,1,0,1
dev_47367,0,0,0,0,1,0,0
dev_47368,0,0,0,0,1,0,0
dev_47369,0,0,1,0,0,0,0
dev_47370,1,1,1,1,1,1,1
dev_47371,1,1,0,1,0,0,0
dev_47372,0,0,1,0,0,0,0
dev_47373,1,0,1,0,0,1,1
dev_47374,1,0,1,0,1,1,1
dev_47375,1,1,1,0,1,0,0
dev_47376,0,1,0,0,0,0,1
dev_47377,1,0,0,1,1,0,0
dev_47378,1,0,0,0,0,0,0
dev_47379,0,1,1,1,0,0,0
dev_47380,0,1,0,1,0,0,0
dev_47381,1,0,0,1,1,0,0
dev_47382,1,0,1,0,0,0,0
dev_47383,0,1,1,0,0,0,0
dev_47384,0,0,1,0,1,0,0
dev_47385,0,1,0,0,0,0,1
dev_47386,1,0,0,0,1,0,0
dev_47387,1,0,1,0,0,0,0
dev_47388,0,0,0,0,1,0,0
dev_47389,0,0,1,0,1,0,0
dev_47390,1,0,0,1,0,0,0
dev_47391,1,1,0,0,0,0,0
dev_47392,1,0,0,1,0,0,0
dev_47393,0,0,0,0,1,1,0
dev_47394,0,1,0,1,0,0,0
dev_47395,1,0,1,1,1,0,0
dev_47396,1,0,1,0,0,0,1
dev_47397,0,0,0,0,0,1,0
dev_47398,1,1,0,0,0,1,1
dev_47399,0,1,0,0,0,0,0
dev_47400,1,0,0,0,0,0,0
dev_47401,0,1,1,0,0,0,0
dev_47402,1,1,0,1,0,0,0
dev_47403,1,1,1,0,1,0,0
dev_47404,1,0,0,1,1,1,1
dev_47405,1,0,0,0,0,1,0
dev_47406,1,0,1,1,0,0,0
dev_47407,1,0,0,0,0,0,0
dev_47408,0,1,0,0,0,0,1
dev_47409,0,0,0,0,1,0,0
dev_47410,1,1,1,0,1,0,0
dev_47411,0,1,0,0,0,0,0
dev_47412,1,0,1,0,1,0,1
dev_47413,1,0,1,1,0,1,1
dev_47414,1,0,0,0,0,0,0
dev_47415,1,0,1,1,0,1,0
dev_47416,0,0,0,0,1,0,0
dev_47417,0,1,1,1,0,1,0
dev_47418,0,1,0,0,0,0,0
dev_47419,1,0,1,1,0,1,0
dev_47420,1,1,1,1,1,0,0
dev_47421,1,1,0,1,0,0,0
dev_47422,1,0,1,0,0,0,1
dev_47423,1,0,0,1,0,0,0
dev_47424,0,1,0,0,0,0,1
dev_47425,0,1,0,0,0,0,1
dev_47426,0,0,0,0,0,1,0
dev_47427,1,1,1,0,0,0,0
dev_47428,0,1,0,0,0,0,1
dev_47429,1,0,0,1,0,0,1
dev_47430,1,1,0,0,0,1,0
dev_47431,1,1,1,1,1,1,1
dev_47432,0,0,0,0,0,0,1
dev_47433,0,0,0,0,0,0,1
dev_47434,0,0,1,1,0,0,0
dev_47435,0,1,1,0,0,0,0
dev_47436,1,0,1,1,1,0,0
dev_47437,0,1,0,0,0,0,1
dev_47438,1,0,1,1,0,0,0
dev_47439,0,0,0,0,0,1,0
dev_47440,1,1,1,1,1,0,1
dev_47441,0,1,1,1,0,0,1
dev_47442,0,1,1,0,0,0,0
dev_47443,1,0,1,1,0,0,0
dev_47444,0,1,0,0,0,0,0
dev_47445,0,1,0,0,0,0,1
dev_47446,0,1,0,0,0,0,0
dev_47447,1,1,0,0,0,0,0
dev_47448,0,1,1,0,0,0,0
dev_47449,0,1,0,0,1,1,1
dev_47450,1,0,1,0,0,0,0
dev_47451,0,1,0,0,0,0,0
dev_47452,0,0,1,0,0,0,0
dev_47453,1,1,0,1,1,0,0
dev_47454,0,1,1,0,0,0,0
dev_47455,1,1,1,1,1,1,1
dev_47456,1,1,0,1,1,0,1
dev_47457,0,0,0,0,0,1,0
dev_47458,1,1,0,0,1,0,1
dev_47459,0,0,1,0,0,0,0
dev_47460,1,1,1,0,0,0,0
dev_47461,1,0,0,0,0,0,0
dev_47462,1,1,1,0,0,0,0
dev_47463,0,0,1,1,1,0,0
dev_47464,1,1,0,0,0,0,1
dev_47465,1,0,0,1,0,0,0
dev_47466,1,1,1,0,1,1,0
dev_47467,0,1,1,1,0,0,0
dev_47468,1,1,1,0,0,1,1
dev_47469,0,0,1,0,0,0,0
dev_47470,0,1,0,0,0,1,0
dev_47471,1,0,1,1,0,0,0
dev_47472,0,0,1,0,1,0,1
dev_47473,0,0,1,0,0,0,0
dev_47474,0,1,0,0,0,0,1
dev_47475,1,1,0,0,1,0,1
dev_47476,1,0,0,0,0,1,0
dev_47477,1,1,1,1,1,1,1
dev_47478,1,0,0,1,0,1,0
dev_47479,1,0,1,1,0,1,0
dev_47480,1,0,0,0,0,1,0
dev_47481,0,0,1,0,0,1,0
dev_47482,1,0,1,0,0,1,0
dev_47483,1,0,0,0,1,0,1
dev_47484,1,1,0,0,0,1,1
dev_47485,0,0,0,1,0,1,0
dev_47486,1,1,1,0,1,0,0
dev_47487,0,1,0,0,0,0,0
dev_47488,0,1,1,0,0,0,0
dev_47489,0,0,0,1,0,0,0
dev_47490,1,1,1,1,1,0,1
dev_47491,1,1,0,0,1,1,1
dev_47492,0,1,0,0,0,0,1
dev_47493,0,1,0,0,1,0,0
dev_47494,1,0,1,0,1,0,1
dev_47495,1,0,1,0,0,1,0
dev_47496,0,1,0,0,1,0,0
dev_47497,1,1,1,1,1,1,0
dev_47498,0,1,1,0,0,1,0
dev_47499,0,0,1,0,0,0,0
dev_47500,0,1,0,0,0,0,0
dev_47501,1,0,1,1,0,1,0
dev_47502,1,0,0,1,0,0,0
dev_47503,1,0,0,1,0,1,0
dev_47504,1,0,0,1,0,0,0
dev_47505,1,0,0,1,0,0,0
dev_47506,0,1,1,1,1,0,0
dev_47507,0,0,1,0,1,0,0
dev_47508,1,0,0,1,0,0,0
dev_47509,1,1,1,0,1,0,1
dev_47510,0,0,0,0,1,0,0
dev_47511,1,0,0,0,0,1,0
dev_47512,1,0,1,0,1,1,0
dev_47513,0,1,1,0,1,0,0
dev_47514,0,1,0,0,0,0,1
dev_47515,0,0,1,0,0,0,0
dev_47516,0,0,0,0,0,1,0
dev_47517,1,0,1,1,0,0,0
dev_47518,1,1,1,0,1,0,0
dev_47519,1,0,1,1,0,0,0
dev_47520,0,1,0,0,0,0,1
dev_47521,1,1,1,1,1,1,0
dev_47522,1,1,1,0,0,0,0
dev_47523,0,1,1,0,0,0,0
dev_47524,1,0,0,1,0,0,0
dev_47525,1,0,0,1,0,0,0
dev_47526,1,1,1,1,1,0,1
dev_47527,1,1,1,0,1,0,1
dev_47528,0,1,0,0,0,0,1
dev_47529,1,1,0,1,0,0,1
dev_47530,1,1,1,0,0,0,0
dev_47531,1,1,1,0,0,0,0
dev_47532,0,0,0,0,0,0,1
dev_47533,0,1,0,0,0,0,0
dev_47534,0,1,0,0,0,0,1
dev_47535,0,0,1,1,0,1,0
dev_47536,1,0,1,1,0,1,0
dev_47537,0,1,0,0,0,0,0
dev_47538,1,0,1,0,0,1,0
dev_47539,1,1,1,0,0,0,1
dev_47540,1,1,1,1,0,0,1
dev_47541,1,0,0,1,1,0,0
dev_47542,1,0,1,0,0,0,0
dev_47543,1,1,1,1,1,1,1
dev_47544,1,0,1,1,0,1,0
dev_47545,0,1,0,1,0,0,0
dev_47546,1,0,0,1,1,0,1
dev_47547,0,1,1,0,1,0,0
dev_47548,1,0,1,1,0,1,0
dev_47549,1,0,1,1,1,1,0
dev_47550,1,1,1,0,1,0,0
dev_47551,0,0,0,0,0,1,0
dev_47552,1,0,0,0,0,0,0
dev_47553,0,1,1,0,1,1,0
dev_47554,0,0,1,0,1,0,1
dev_47555,1,0,1,1,1,0,1
dev_47556,0,0,0,0,0,1,0
dev_47557,1,1,1,0,0,0,1
dev_47558,1,1,1,1,1,0,0
dev_47559,1,0,1,1,0,0,0
dev_47560,1,1,1,1,0,0,0
dev_47561,0,0,1,0,1,0,1
dev_47562,0,0,1,0,1,0,0
dev_47563,0,1,0,0,0,0,0
dev_47564,1,1,1,0,0,0,1
dev_47565,1,0,0,0,0,0,0
dev_47566,1,1,1,1,1,0,1
dev_47567,1,1,1,1,1,1,0
dev_47568,1,1,1,1,1,0,0
dev_47569,1,1,1,1,1,0,0
dev_47570,1,0,1,0,1,0,0
dev_47571,0,1,0,0,0,0,0
dev_47572,1,1,1,1,0,0,0
dev_47573,1,0,0,1,0,1,0
dev_47574,0,0,1,1,0,1,0
dev_47575,0,0,1,0,0,1,0
dev_47576,0,1,1,0,0,0,0
dev_47577,0,0,0,0,0,1,0
dev_47578,1,0,1,1,0,0,0
dev_47579,1,1,1,1,0,0,0
dev_47580,0,1,0,0,0,1,0
dev_47581,0,1,0,0,0,0,1
dev_47582,1,1,1,1,1,0,0
dev_47583,1,1,0,0,0,0,1
dev_47584,1,0,1,0,0,1,0
dev_47585,1,1,1,1,1,0,0
dev_47586,1,1,0,0,0,1,1
dev_47587,0,0,1,0,0,1,0
dev_47588,1,0,1,0,0,1,0
dev_47589,0,1,1,1,1,1,1
dev_47590,1,1,1,0,0,0,0
dev_47591,1,1,1,0,1,0,1
dev_47592,1,1,1,1,0,0,0
dev_47593,1,0,0,1,0,0,0
dev_47594,0,1,0,0,0,0,1
dev_47595,0,1,1,0,0,0,0
dev_47596,0,0,0,0,0,0,1
dev_47597,1,1,0,0,1,0,0
dev_47598,1,0,0,1,0,0,0
dev_47599,0,0,0,0,0,1,0
dev_47600,1,1,1,1,0,0,0
dev_47601,1,1,0,1,0,0,0
dev_47602,1,0,0,0,0,0,1
dev_47603,1,1,1,1,1,0,1
dev_47604,1,1,0,0,0,1,0
dev_47605,0,1,0,0,0,0,0
dev_47606,1,1,1,1,0,0,0
dev_47607,0,0,0,1,0,0,0
dev_47608,1,1,1,1,1,1,1
dev_47609,1,1,0,0,0,0,0
dev_47610,1,0,0,1,0,0,0
dev_47611,1,1,0,0,1,0,1
dev_47612,0,0,0,0,1,0,1
dev_47613,1,0,1,0,1,0,0
dev_47614,1,1,1,0,0,0,0
dev_47615,1,0,0,1,0,0,0
dev_47616,0,1,1,0,1,0,0
dev_47617,1,1,1,0,0,0,0
dev_47618,1,0,0,0,0,0,0
dev_47619,1,1,0,1,0,0,0
dev_47620,1,1,0,1,0,0,0
dev_47621,1,1,1,0,0,0,0
dev_47622,0,1,1,0,0,0,0
dev_47623,0,1,1,0,0,0,0
dev_47624,1,1,1,0,0,0,0
dev_47625,1,0,0,0,0,0,0
dev_47626,0,1,0,0,1,0,0
dev_47627,0,0,0,0,0,0,1
dev_47628,1,0,1,0,0,1,0
dev_47629,1,0,0,0,0,0,0
dev_47630,1,1,1,1,0,0,0
dev_47631,1,1,1,1,1,0,0
dev_47632,1,1,1,0,0,0,0
dev_47633,0,0,0,0,0,0,1
dev_47634,0,0,0,0,0,1,0
dev_47635,0,1,0,0,0,0,0
dev_47636,1,0,1,1,0,0,0
dev_47637,1,0,1,1,0,0,0
dev_47638,0,0,1,0,0,0,0
dev_47639,1,1,0,0,0,0,0
dev_47640,1,0,1,0,0,1,0
dev_47641,1,1,1,0,1,0,1
dev_47642,0,1,0,0,0,0,0
dev_47643,1,1,0,1,0,0,0
dev_47644,1,1,0,0,0,0,1
dev_47645,1,0,1,1,0,1,0
dev_47646,1,1,1,1,1,0,1
dev_47647,1,1,0,1,0,0,0
dev_47648,1,1,0,1,1,1,0
dev_47649,0,1,0,0,0,0,0
dev_47650,1,0,0,0,1,0,0
dev_47651,1,0,1,0,0,0,0
dev_47652,1,0,1,0,0,0,0
dev_47653,0,1,1,0,0,0,0
dev_47654,1,1,1,0,0,0,0
dev_47655,1,0,1,0,1,1,1
dev_47656,1,0,0,0,0,0,0
dev_47657,1,1,1,1,1,1,0
dev_47658,1,1,0,0,1,1,0
dev_47659,1,1,1,1,1,0,1
dev_47660,1,1,1,1,0,0,0
dev_47661,0,1,0,0,0,1,1
dev_47662,1,0,1,0,1,0,0
dev_47663,0,1,0,0,0,0,0
dev_47664,1,1,0,1,0,0,0
dev_47665,0,1,1,1,1,1,0
dev_47666,0,0,0,1,0,1,0
dev_47667,0,1,1,0,0,0,0
dev_47668,1,1,0,0,1,0,0
dev_47669,0,1,1,1,1,0,0
dev_47670,0,0,0,0,0,1,1
dev_47671,1,0,1,1,0,0,0
dev_47672,0,1,0,0,0,0,1
dev_47673,1,1,0,0,0,0,0
dev_47674,1,1,1,0,1,0,0
dev_47675,1,0,0,1,1,0,0
dev_47676,0,0,0,0,1,0,0
dev_47677,0,1,0,0,0,0,0
dev_47678,1,1,1,0,0,0,1
dev_47679,1,0,1,1,1,0,0
dev_47680,1,0,0,0,0,1,0
dev_47681,1,0,1,1,1,0,1
dev_47682,1,1,1,0,1,0,1
dev_47683,1,0,1,1,1,0,0
dev_47684,1,1,1,1,0,1,0
dev_47685,1,0,0,0,1,0,0
dev_47686,1,1,1,0,0,0,1
dev_47687,1,1,0,0,1,0,0
dev_47688,1,1,1,1,0,0,0
dev_47689,0,0,0,0,1,0,1
dev_47690,1,1,1,1,0,1,1
dev_47691,1,1,1,0,0,0,1
dev_47692,0,1,0,0,0,0,0
dev_47693,1,0,0,1,0,0,0
dev_47694,0,0,0,1,1,0,0
dev_47695,1,1,1,1,0,1,0
dev_47696,0,1,1,1,1,0,0
dev_47697,1,0,0,1,0,1,0
dev_47698,0,1,1,0,0,0,0
dev_47699,1,0,0,1,0,0,0
dev_47700,1,1,1,1,0,0,0
dev_47701,1,1,0,1,0,0,0
dev_47702,1,0,1,0,1,1,0
dev_47703,1,1,0,0,0,1,0
dev_47704,0,0,0,1,0,1,0
